,Model,Task,Dice,Accuracy,F1,Precision,Recall,Specificity
6462,cirrus_svdna_no_Histmatching,SRD,0.00042426586151123047,0.9990406036376953,0.7747424840927124,0.9301075339317322,0.6638526320457458,0.9998757243156433
6463,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6464,cirrus_svdna_no_Histmatching,Background,0.8047373294830322,0.9739246368408203,0.9860091805458069,0.97763592004776,0.9945271015167236,0.7238302826881409
6465,cirrus_svdna_no_Histmatching,IRF,0.0005295276641845703,0.9777383804321289,0.8291604518890381,0.9008316993713379,0.7680532336235046,0.9936029314994812
6466,cirrus_svdna_no_Histmatching,SRD,0.0003088712692260742,0.9976425170898438,0.7694460153579712,0.8832976222038269,0.6815928816795349,0.999477207660675
6467,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6468,cirrus_svdna_no_Histmatching,Background,0.8094081282615662,0.9796142578125,0.9891068935394287,0.9836172461509705,0.9946581721305847,0.7782168388366699
6469,cirrus_svdna_no_Histmatching,IRF,0.00028765201568603516,0.9830913543701172,0.8586598038673401,0.9021407961845398,0.8191773891448975,0.9940559267997742
6470,cirrus_svdna_no_Histmatching,SRD,0.0006867647171020508,0.9981298446655273,0.8595573902130127,0.8792673945426941,0.8407117128372192,0.9992088079452515
6471,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6472,cirrus_svdna_no_Histmatching,Background,0.8065577745437622,0.9783039093017578,0.9883493185043335,0.9820486903190613,0.9947313070297241,0.7753050923347473
6473,cirrus_svdna_no_Histmatching,IRF,0.0005689859390258789,0.9819936752319336,0.8543750643730164,0.9047058820724487,0.8093491792678833,0.9940478205680847
6474,cirrus_svdna_no_Histmatching,SRD,0.00046062469482421875,0.997833251953125,0.8861609101295471,0.8941354751586914,0.8783273696899414,0.998991847038269
6475,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6476,cirrus_svdna_no_Histmatching,Background,0.8043355941772461,0.979313850402832,0.9888023734092712,0.9828724265098572,0.9948042631149292,0.8056435585021973
6477,cirrus_svdna_no_Histmatching,IRF,0.0007139444351196289,0.9826412200927734,0.8680517077445984,0.9123087525367737,0.8278899192810059,0.9941050410270691
6478,cirrus_svdna_no_Histmatching,SRD,0.0002262592315673828,0.998265266418457,0.9323917627334595,0.9390581846237183,0.9258193373680115,0.9992135763168335
6479,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6480,cirrus_svdna_no_Histmatching,Background,0.7989935874938965,0.9840354919433594,0.9912843704223633,0.9864616990089417,0.9961544275283813,0.8594073057174683
6481,cirrus_svdna_no_Histmatching,IRF,0.0007215738296508789,0.9863252639770508,0.9031076431274414,0.9393317699432373,0.869573712348938,0.9955584406852722
6482,cirrus_svdna_no_Histmatching,SRD,0.0004392266273498535,0.9988164901733398,0.9619523286819458,0.9486605525016785,0.9756218791007996,0.9991776943206787
6483,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6484,cirrus_svdna_no_Histmatching,Background,0.7993696928024292,0.9762735366821289,0.9871227741241455,0.9780264496803284,0.9963898658752441,0.7659960389137268
6485,cirrus_svdna_no_Histmatching,IRF,0.0013779401779174805,0.9802160263061523,0.8440354466438293,0.9470247626304626,0.761249303817749,0.9967789649963379
6486,cirrus_svdna_no_Histmatching,SRD,0.0014066100120544434,0.9975957870483398,0.9297360777854919,0.9233793020248413,0.9361809492111206,0.9986572861671448
6487,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6488,cirrus_svdna_no_Histmatching,Background,0.8066446781158447,0.9823770523071289,0.9904360771179199,0.9887080192565918,0.9921701550483704,0.8701921701431274
6489,cirrus_svdna_no_Histmatching,IRF,0.0007326006889343262,0.9851312637329102,0.8814525604248047,0.8810171484947205,0.8818884491920471,0.9920353889465332
6490,cirrus_svdna_no_Histmatching,SRD,0.0008183121681213379,0.9974575042724609,0.9285293221473694,0.9191168546676636,0.9381365180015564,0.99852055311203
6491,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6492,cirrus_svdna_no_Histmatching,Background,0.8063075542449951,0.9819040298461914,0.990230917930603,0.985179603099823,0.995334267616272,0.82439124584198
6493,cirrus_svdna_no_Histmatching,IRF,0.0008587837219238281,0.9862260818481445,0.8807300329208374,0.9270056486129761,0.8388547897338867,0.9957370758056641
6494,cirrus_svdna_no_Histmatching,SRD,0.0008106231689453125,0.9974431991577148,0.928948163986206,0.9262723922729492,0.9316393733024597,0.9986453056335449
6495,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6496,cirrus_svdna_no_Histmatching,Background,0.8120461702346802,0.983184814453125,0.9910069108009338,0.9869697093963623,0.9950773119926453,0.822541356086731
6497,cirrus_svdna_no_Histmatching,IRF,0.0009372234344482422,0.9871244430541992,0.8691624402999878,0.9058479070663452,0.8353326916694641,0.9953150749206543
6498,cirrus_svdna_no_Histmatching,SRD,0.0007702112197875977,0.9971036911010742,0.9172186255455017,0.929814875125885,0.9049591422080994,0.9987669587135315
6499,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6500,cirrus_svdna_no_Histmatching,Background,0.8163588643074036,0.9840240478515625,0.9915041327476501,0.9906600713729858,0.9923496842384338,0.8549163937568665
6501,cirrus_svdna_no_Histmatching,IRF,0.0004661083221435547,0.98748779296875,0.8654027581214905,0.8476285934448242,0.8839383125305176,0.992424488067627
6502,cirrus_svdna_no_Histmatching,SRD,0.0009120702743530273,0.9969053268432617,0.8984763622283936,0.8887169361114502,0.9084525108337402,0.9982590675354004
6503,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6504,cirrus_svdna_no_Histmatching,Background,0.8139433264732361,0.9850559234619141,0.9920331239700317,0.9899595379829407,0.9941154718399048,0.8527222871780396
6505,cirrus_svdna_no_Histmatching,IRF,0.0008304119110107422,0.9882926940917969,0.8870819211006165,0.8971496820449829,0.8772376775741577,0.9944364428520203
6506,cirrus_svdna_no_Histmatching,SRD,0.0009289979934692383,0.9976587295532227,0.9040378332138062,0.8652450442314148,0.9464724063873291,0.9982621669769287
6507,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6508,cirrus_svdna_no_Histmatching,Background,0.8181078433990479,0.9862089157104492,0.992703378200531,0.9895861744880676,0.995840311050415,0.8296191692352295
6509,cirrus_svdna_no_Histmatching,IRF,0.0006403326988220215,0.9895524978637695,0.888954222202301,0.9092963933944702,0.8695023059844971,0.9956178665161133
6510,cirrus_svdna_no_Histmatching,SRD,0.0003597736358642578,0.9975442886352539,0.8712435364723206,0.9008375406265259,0.843532145023346,0.9990763068199158
6511,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6512,cirrus_svdna_no_Histmatching,Background,0.8215740919113159,0.9854812622070312,0.9923887848854065,0.9890254735946655,0.995775043964386,0.7876971364021301
6513,cirrus_svdna_no_Histmatching,IRF,0.0008380413055419922,0.9883098602294922,0.8622356057167053,0.8792921900749207,0.8458281755447388,0.9947509169578552
6514,cirrus_svdna_no_Histmatching,SRD,0.00033295154571533203,0.9979629516601562,0.8176852464675903,0.9222179651260376,0.7344372868537903,0.9996123313903809
6515,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6516,cirrus_svdna_no_Histmatching,Background,0.8193398118019104,0.982356071472168,0.9907175898551941,0.9846563935279846,0.9968538880348206,0.7354074120521545
6517,cirrus_svdna_no_Histmatching,IRF,0.00021183490753173828,0.9871797561645508,0.8600431084632874,0.9118887186050415,0.8137757182121277,0.9960002899169922
6518,cirrus_svdna_no_Histmatching,SRD,0.0009405612945556641,0.996424674987793,0.6658943295478821,0.9752023220062256,0.5055480599403381,0.9999087452888489
6519,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6520,cirrus_svdna_no_Histmatching,Background,0.8276454210281372,0.9877948760986328,0.9936565160751343,0.9915118217468262,0.9958105683326721,0.795700192451477
6521,cirrus_svdna_no_Histmatching,IRF,0.00046622753143310547,0.989344596862793,0.8535783290863037,0.862359344959259,0.8449743390083313,0.9948536157608032
6522,cirrus_svdna_no_Histmatching,SRD,0.0007091760635375977,0.9992589950561523,0.8779644966125488,0.9614723324775696,0.8078034520149231,0.9998928308486938
6523,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6524,cirrus_svdna_no_Histmatching,Background,0.8286653161048889,0.9859113693237305,0.9927088618278503,0.9907417297363281,0.9946838617324829,0.7494267821311951
6525,cirrus_svdna_no_Histmatching,IRF,0.0007532238960266113,0.9905052185058594,0.8526870012283325,0.8729928135871887,0.8333044052124023,0.9958658814430237
6526,cirrus_svdna_no_Histmatching,SRD,0.0004514455795288086,0.9980878829956055,0.49201926589012146,0.9528949856758118,0.33162567019462585,0.999954104423523
6527,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6528,cirrus_svdna_no_Histmatching,Background,0.832624614238739,0.9886465072631836,0.9941776394844055,0.9930659532546997,0.9952918887138367,0.7406635880470276
6529,cirrus_svdna_no_Histmatching,IRF,0.0005530714988708496,0.9916896820068359,0.8327382802963257,0.846285879611969,0.8196176290512085,0.9961452484130859
6530,cirrus_svdna_no_Histmatching,SRD,0.5000491142272949,0.9991416931152344,0.0,0.0,0.0,1.0
6531,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6532,cirrus_svdna_no_Histmatching,Background,0.8354689478874207,0.9906864166259766,0.9952527284622192,0.9944387078285217,0.9960681200027466,0.7250504493713379
6533,cirrus_svdna_no_Histmatching,IRF,0.00041806697845458984,0.9930105209350586,0.8150783181190491,0.8586465120315552,0.7757179737091064,0.9974128007888794
6534,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6535,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
