,Model,Task,Accuracy,F1,Precision,Recall,Specificity
1024,Topcon-Cirrus,Background,0.9084227085113525,0.952014148235321,1.0,0.9084227085113525,0.0
1025,Topcon-Cirrus,IRF,0.9999985694885254,0.0,0.0,0.0,0.9999985694885254
1026,Topcon-Cirrus,SRD,0.9990408420562744,0.0,0.0,0.0,0.9990408420562744
1027,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
1028,Topcon-Cirrus,Background,0.9999995231628418,0.9999997615814209,1.0,0.9999995231628418,0.0
1029,Topcon-Cirrus,IRF,1.0,0.0,0.0,0.0,1.0
1030,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1031,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
1032,Topcon-Cirrus,Background,0.9999988079071045,0.9999994039535522,1.0,0.9999988079071045,0.0
1033,Topcon-Cirrus,IRF,1.0,0.0,0.0,0.0,1.0
1034,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1035,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
1036,Topcon-Cirrus,Background,1.0,1.0,1.0,1.0,0.0
1037,Topcon-Cirrus,IRF,1.0,0.0,0.0,0.0,1.0
1038,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1039,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
1040,Topcon-Cirrus,Background,0.9983322620391846,0.9991637468338013,0.9984090328216553,0.999919593334198,0.5590066313743591
1041,Topcon-Cirrus,IRF,1.0,0.0,0.0,0.0,1.0
1042,Topcon-Cirrus,SRD,0.9981324672698975,0.6594199538230896,0.959994912147522,0.5021854043006897,0.99992436170578
1043,Topcon-Cirrus,PED,0.999875545501709,0.0,0.0,0.0,0.999875545501709
1044,Topcon-Cirrus,Background,0.9973843097686768,0.9986756443977356,0.9981147646903992,0.9992371201515198,0.8568837642669678
1045,Topcon-Cirrus,IRF,1.0,0.0,0.0,0.0,1.0
1046,Topcon-Cirrus,SRD,0.9966998100280762,0.8639045357704163,0.9324433207511902,0.8047516345977783,0.9992311000823975
1047,Topcon-Cirrus,PED,0.9996175765991211,0.0,0.0,0.0,0.9996175765991211
1048,Topcon-Cirrus,Background,0.9946410655975342,0.9972697496414185,0.9950454831123352,0.999504029750824,0.7655748128890991
1049,Topcon-Cirrus,IRF,1.0,0.0,0.0,0.0,1.0
1050,Topcon-Cirrus,SRD,0.9948561191558838,0.8562710881233215,0.9697020053863525,0.7665982842445374,0.9995114803314209
1051,Topcon-Cirrus,PED,0.9988563060760498,0.075900599360466,0.10747408866882324,0.05866587162017822,0.999609649181366
1052,Topcon-Cirrus,Background,0.9886419773101807,0.9941921830177307,0.9946655035018921,0.9937193393707275,0.75986647605896
1053,Topcon-Cirrus,IRF,0.9996852874755859,0.0,0.0,0.0,0.9996852874755859
1054,Topcon-Cirrus,SRD,0.99672532081604,0.9010853171348572,0.9536301493644714,0.8540284633636475,0.9992618560791016
1055,Topcon-Cirrus,PED,0.9919159412384033,0.26822057366371155,0.21785926818847656,0.34886592626571655,0.9946584105491638
1056,Topcon-Cirrus,Background,0.9770970344543457,0.9882590770721436,0.9970784783363342,0.979594349861145,0.8237359523773193
1057,Topcon-Cirrus,IRF,0.9997634887695312,0.0,0.0,0.0,0.9997634887695312
1058,Topcon-Cirrus,SRD,0.9968535900115967,0.881525456905365,0.9717367887496948,0.8066408038139343,0.9996545314788818
1059,Topcon-Cirrus,PED,0.9795570373535156,0.0975455716252327,0.05226001515984535,0.730914831161499,0.9799334406852722
1060,Topcon-Cirrus,Background,0.9873356819152832,0.993553102016449,0.9974626302719116,0.9896740317344666,0.822059690952301
1061,Topcon-Cirrus,IRF,0.9998252391815186,0.0,0.0,0.0,0.9998252391815186
1062,Topcon-Cirrus,SRD,0.9971485137939453,0.8876932263374329,0.9851396679878235,0.8077895641326904,0.9998276233673096
1063,Topcon-Cirrus,PED,0.9900195598602295,0.0,0.0,0.0,0.9900195598602295
1064,Topcon-Cirrus,Background,0.991926908493042,0.9958948493003845,0.995250940322876,0.9965396523475647,0.7305682897567749
1065,Topcon-Cirrus,IRF,0.9991428852081299,0.0,0.0,0.0,0.9991428852081299
1066,Topcon-Cirrus,SRD,0.9951379299163818,0.838370144367218,0.9898931384086609,0.727076530456543,0.9998689889907837
1067,Topcon-Cirrus,PED,0.9975118637084961,0.0,0.0,0.0,0.9975118637084961
1068,Topcon-Cirrus,Background,0.9953842163085938,0.9976472854614258,0.9955212473869324,0.9997825026512146,0.7916911244392395
1069,Topcon-Cirrus,IRF,0.999953031539917,0.0,0.0,0.0,0.999953031539917
1070,Topcon-Cirrus,SRD,0.9953248500823975,0.8767512440681458,0.9900211691856384,0.7867391705513,0.9998287558555603
1071,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
1072,Topcon-Cirrus,Background,0.9968194961547852,0.9983843564987183,0.9971407055854797,0.9996311068534851,0.8335914611816406
1073,Topcon-Cirrus,IRF,0.999988317489624,0.0,0.0,0.0,0.999988317489624
1074,Topcon-Cirrus,SRD,0.996558666229248,0.8892554640769958,0.9770535230636597,0.8159354329109192,0.9996699094772339
1075,Topcon-Cirrus,PED,0.9998764991760254,0.0,0.0,0.0,0.9998764991760254
1076,Topcon-Cirrus,Background,0.9983654022216797,0.9991779923439026,0.9984363317489624,0.9999207854270935,0.7584394216537476
1077,Topcon-Cirrus,IRF,0.9999997615814209,0.0,0.0,0.0,0.9999997615814209
1078,Topcon-Cirrus,SRD,0.9982926845550537,0.8490100502967834,0.9863799214363098,0.7452250719070435,0.9999333024024963
1079,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
1080,Topcon-Cirrus,Background,0.9999949932098389,0.9999974966049194,1.0,0.9999949932098389,0.0
1081,Topcon-Cirrus,IRF,1.0,0.0,0.0,0.0,1.0
1082,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1083,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
1084,Topcon-Cirrus,Background,0.9999947547912598,0.9999973773956299,1.0,0.9999947547912598,0.0
1085,Topcon-Cirrus,IRF,0.9999995231628418,0.0,0.0,0.0,0.9999995231628418
1086,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1087,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
1088,Topcon-Cirrus,Background,0.999992847442627,0.9999964237213135,1.0,0.999992847442627,0.0
1089,Topcon-Cirrus,IRF,0.9999978542327881,0.0,0.0,0.0,0.9999978542327881
1090,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1091,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
1092,Topcon-Cirrus,Background,0.9999911785125732,0.9999955892562866,1.0,0.9999911785125732,0.0
1093,Topcon-Cirrus,IRF,0.9999997615814209,0.0,0.0,0.0,0.9999997615814209
1094,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1095,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
1096,Topcon-Cirrus,Background,1.0,1.0,1.0,1.0,0.0
1097,Topcon-Cirrus,IRF,1.0,0.0,0.0,0.0,1.0
1098,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1099,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
1100,Topcon-Cirrus,Background,0.9989347457885742,0.9994667172431946,0.9989736080169678,0.9999603629112244,0.38892045617103577
1101,Topcon-Cirrus,IRF,0.999997615814209,0.0,0.0,0.0,0.999997615814209
1102,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1103,Topcon-Cirrus,PED,0.9989559650421143,0.56266850233078,0.9475277662277222,0.40014204382896423,0.9999627470970154
1104,Topcon-Cirrus,Background,0.9977700710296631,0.9988821148872375,0.9981527924537659,0.9996124505996704,0.45015642046928406
1105,Topcon-Cirrus,IRF,0.9999885559082031,0.0,0.0,0.0,0.9999885559082031
1106,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1107,Topcon-Cirrus,PED,0.9978258609771729,0.5918997526168823,0.7985750436782837,0.4702076315879822,0.9996010065078735
1108,Topcon-Cirrus,Background,0.9961614608764648,0.9980592131614685,0.9974402189254761,0.9986789226531982,0.7837133407592773
1109,Topcon-Cirrus,IRF,0.9997620582580566,0.0,0.0,0.0,0.9997620582580566
1110,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1111,Topcon-Cirrus,PED,0.9964554309844971,0.8400382995605469,0.8908286094665527,0.7947272062301636,0.9988458752632141
1112,Topcon-Cirrus,Background,0.9957427978515625,0.9978182911872864,0.9967331886291504,0.9989057779312134,0.8744111657142639
1113,Topcon-Cirrus,IRF,0.9996075630187988,0.2899051010608673,0.17073170840740204,0.9599999785423279,0.9996108412742615
1114,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1115,Topcon-Cirrus,PED,0.9962069988250732,0.921606183052063,0.9668027758598328,0.8804466724395752,0.9992145299911499
1116,Topcon-Cirrus,Background,0.9945299625396729,0.9971837997436523,0.9953425526618958,0.9990319609642029,0.8519750237464905
1117,Topcon-Cirrus,IRF,0.9988133907318115,0.2592647671699524,0.34116724133491516,0.20907345414161682,0.9995985627174377
1118,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1119,Topcon-Cirrus,PED,0.9957973957061768,0.9252779483795166,0.9773783683776855,0.8784510493278503,0.9993793964385986
1120,Topcon-Cirrus,Background,0.9927635192871094,0.9962760210037231,0.9933760166168213,0.999193012714386,0.7933326959609985
1121,Topcon-Cirrus,IRF,0.9954535961151123,0.312506765127182,0.7977176308631897,0.19431492686271667,0.9997365474700928
1122,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1123,Topcon-Cirrus,PED,0.997406005859375,0.948471188545227,0.9773743152618408,0.9212284088134766,0.9994326233863831
1124,Topcon-Cirrus,Background,0.9920620918273926,0.9959429502487183,0.9933885335922241,0.998510479927063,0.7324137687683105
1125,Topcon-Cirrus,IRF,0.9944372177124023,0.5004923939704895,0.896533191204071,0.3471430242061615,0.9996757507324219
1126,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1127,Topcon-Cirrus,PED,0.9976913928985596,0.9291126728057861,0.9246652126312256,0.933603048324585,0.9987470507621765
