,Model,Task,Dice,Accuracy,F1,Precision,Recall,Specificity
150,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
151,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
152,spectralis_topcon_no-svdna,Background,0.8395372629165649,0.9948654174804688,0.9974034428596497,0.998251736164093,0.9965566396713257,0.8343698382377625
153,spectralis_topcon_no-svdna,IRF,0.00038909912109375,0.9952707290649414,0.7859270572662354,0.7442563772201538,0.8325406908988953,0.9969854950904846
154,spectralis_topcon_no-svdna,SRD,1.0,0.9996604919433594,0.0,0.0,0.0,0.9996604919433594
155,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
156,spectralis_topcon_no-svdna,Background,0.8411464095115662,0.9972114562988281,0.9985945224761963,0.9988384246826172,0.9983507394790649,0.850753664970398
157,spectralis_topcon_no-svdna,IRF,0.00021588802337646484,0.9971561431884766,0.8215866684913635,0.7965196967124939,0.8482826948165894,0.9983142614364624
158,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
159,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
160,spectralis_topcon_no-svdna,Background,0.842357873916626,0.9968471527099609,0.9984164237976074,0.9982481002807617,0.9985848069190979,0.6270391345024109
161,spectralis_topcon_no-svdna,IRF,0.0001690387725830078,0.9970331192016602,0.6601114273071289,0.710990846157074,0.6160277128219604,0.9988234043121338
162,spectralis_topcon_no-svdna,SRD,1.0,0.9997243881225586,0.0,0.0,0.0,0.9997243881225586
163,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
164,spectralis_topcon_no-svdna,Background,0.8425388336181641,0.996734619140625,0.9983602166175842,0.9985849857330322,0.9981355667114258,0.6565116047859192
165,spectralis_topcon_no-svdna,IRF,0.0003980398178100586,0.9969844818115234,0.6228530406951904,0.6393241882324219,0.607209324836731,0.9985894560813904
166,spectralis_topcon_no-svdna,SRD,1.0,0.9995708465576172,0.0,0.0,0.0,0.9995708465576172
167,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
168,spectralis_topcon_no-svdna,Background,0.8433727025985718,0.9991531372070312,0.9995754957199097,0.9997264742851257,0.9994244575500488,0.8884555101394653
169,spectralis_topcon_no-svdna,IRF,0.0002601146697998047,0.9991731643676758,0.8419901728630066,0.7902839779853821,0.9009360671043396,0.9994139671325684
170,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
171,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
172,spectralis_topcon_no-svdna,Background,0.843950092792511,0.9995651245117188,0.999782383441925,0.9997432827949524,0.9998215436935425,0.6872093081474304
173,spectralis_topcon_no-svdna,IRF,0.00010544061660766602,0.9995832443237305,0.7314075231552124,0.775749683380127,0.6918604373931885,0.9998358488082886
174,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
175,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
176,spectralis_topcon_no-svdna,Background,0.8442028760910034,0.9998102188110352,0.9999051094055176,0.9998102188110352,1.0,0.014851485379040241
177,spectralis_topcon_no-svdna,IRF,0.0001239776611328125,0.9998073577880859,0.0,0.0,0.0,1.0
178,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
179,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
180,spectralis_topcon_no-svdna,Background,0.8442544937133789,0.9997596740722656,0.9998798370361328,1.0,0.9997596740722656,0.0
